tipo,key_normalizada,mongo_existe,mongo_source,mongo_id,mongo_nombre,mongo_modulo,mongo_user,mongo_role,sql_existe,sql_source,sql_id,sql_nombre,sql_modulo,sql_user,sql_role,dictamen,accion_recomendada,riesgo,motivo
PERMISO,rbac_rbac_unidad_ver,False,,,,,,,True,dbo.RBAC_Permisos,c93b05fe-8fcc-451d-a561-48e44a75d5f8,rbac.unidad.ver,RBAC,,,SQL_EVOLUCIONADO_NO_EXISTIA_EN_MONGO,SIN_ACCION,BAJO,En SQL pero no en Mongo (evolución de SQL).
PERMISO,reportes_reportes_exportar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acd5,REPORTES_EXPORTAR,reportes,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,reportes_reportes_exportar_excel,True,edarsa_hub.sec_permisos_catalogo,69e7093ad92aa50ec386f90e,REPORTES_EXPORTAR_EXCEL,reportes,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,reportes_reportes_exportar_pdf,True,edarsa_hub.sec_permisos_catalogo,69e7093ad92aa50ec386f90f,REPORTES_EXPORTAR_PDF,reportes,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,reportes_reportes_ver,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acd4,REPORTES_VER,reportes,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_aprobar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acbc,RESPONSABILIDAD_APROBAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_calcular,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acba,RESPONSABILIDAD_CALCULAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_disputar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acbf,RESPONSABILIDAD_DISPUTAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_exonerar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acbe,RESPONSABILIDAD_EXONERAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_gestionar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc0,RESPONSABILIDAD_GESTIONAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_proponer,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acbb,RESPONSABILIDAD_PROPONER,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_rechazar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acbd,RESPONSABILIDAD_RECHAZAR,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,responsabilidad_responsabilidad_ver,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acb9,RESPONSABILIDAD_VER,responsabilidad,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_catalogos_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e4,RH_CATALOGOS_EDITAR,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_catalogos_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e3,RH_CATALOGOS_VER,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_dashboard_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8de,RH_DASHBOARD_VER,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_empleados_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e6,RH_EMPLEADOS_EDITAR,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_empleados_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e5,RH_EMPLEADOS_VER,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_nomina_aprobar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e1,RH_NOMINA_APROBAR,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_nomina_autorizar_dg,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e2,RH_NOMINA_AUTORIZAR_DG,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_nomina_importar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e0,RH_NOMINA_IMPORTAR,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_nomina_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8df,RH_NOMINA_VER,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_reclutamiento_gestionar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e8,RH_RECLUTAMIENTO_GESTIONAR,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,rh_rh_reclutamiento_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8e7,RH_RECLUTAMIENTO_VER,rh,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,scheduler_scheduler_admin,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acd0,SCHEDULER_ADMIN,scheduler,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,scheduler_scheduler_gestionar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0accf,SCHEDULER_GESTIONAR,scheduler,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,scheduler_scheduler_ver,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acce,SCHEDULER_VER,scheduler,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_alertas_crear,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8ff,SISTEMA_ALERTAS_CREAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_alertas_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f900,SISTEMA_ALERTAS_EDITAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_alertas_eliminar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f901,SISTEMA_ALERTAS_ELIMINAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_alertas_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8fe,SISTEMA_ALERTAS_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_auditoria_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f906,SISTEMA_AUDITORIA_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_catalogo_sql_ejecutar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f903,SISTEMA_CATALOGO_SQL_EJECUTAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_catalogo_sql_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f902,SISTEMA_CATALOGO_SQL_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_estructura_ver,True,edarsa_hub.sec_permisos_catalogo,69e71b3e7455b390893d88b3,SISTEMA_ESTRUCTURA_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_explorador_bd_ejecutar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f905,SISTEMA_EXPLORADOR_BD_EJECUTAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_explorador_bd_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f904,SISTEMA_EXPLORADOR_BD_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_roles_crear,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f7,SISTEMA_ROLES_CREAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_roles_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f8,SISTEMA_ROLES_EDITAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_roles_eliminar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f9,SISTEMA_ROLES_ELIMINAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_roles_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f6,SISTEMA_ROLES_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_servidores_crear,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8fb,SISTEMA_SERVIDORES_CREAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_servidores_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8fc,SISTEMA_SERVIDORES_EDITAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_servidores_eliminar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8fd,SISTEMA_SERVIDORES_ELIMINAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_servidores_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8fa,SISTEMA_SERVIDORES_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_sesiones_cerrar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f908,SISTEMA_SESIONES_CERRAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_sesiones_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f907,SISTEMA_SESIONES_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_usuarios_crear,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f3,SISTEMA_USUARIOS_CREAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_usuarios_editar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f4,SISTEMA_USUARIOS_EDITAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_usuarios_eliminar,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f5,SISTEMA_USUARIOS_ELIMINAR,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sistema_sistema_usuarios_ver,True,edarsa_hub.sec_permisos_catalogo,69e70939d92aa50ec386f8f2,SISTEMA_USUARIOS_VER,sistema,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sla_sla_configurar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc2,SLA_CONFIGURAR,sla,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,sla_sla_ver,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc1,SLA_VER,sla,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,workflow_workflow_cerrar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc6,WORKFLOW_CERRAR,workflow,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,workflow_workflow_crear,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc4,WORKFLOW_CREAR,workflow,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,workflow_workflow_gestionar,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc5,WORKFLOW_GESTIONAR,workflow,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
PERMISO,workflow_workflow_ver,True,edarsa_hub.rbac_permisos,69e42eedfb75b19aabd0acc3,WORKFLOW_VER,workflow,,,False,,,,,,,POSIBLE_FALTANTE_SQL,REVISION_MANUAL_NO_MIGRAR_EN_BLOQUE,MEDIO_ALTO,En Mongo pero sin equivalente normalizado en SQL.
